product_id,time_id,customer_id,promotion_id,store_id,store_sales,store_cost,unit_sales
597,564,8340,515,6,8.4,3.948,3
1446,564,7605,515,6,6.3,3.024,5
996,564,7605,515,6,2.55,0.9435,3
786,564,7605,515,6,3.88,1.2804,4
1003,564,7605,515,6,3.12,1.092,4
353,564,7605,515,6,7.85,2.983,5
743,564,7605,515,6,2.88,1.3824,3
428,575,7674,0,6,2.68,1.206,4
550,575,7674,0,6,7.2,3.528,3
1326,575,7674,0,6,3.42,1.5048,2
557,575,7674,0,6,4.08,1.632,3
7,575,9814,0,6,10.44,5.1156,4
983,575,9814,0,6,3.28,1.148,4
28,575,9814,0,6,11.73,5.5131,3
191,575,9814,0,6,8.61,3.444,3
434,575,9814,0,6,4.26,1.917,3
118,575,9814,0,6,5.92,1.8944,4
1066,575,9814,0,6,11.56,4.5084,4
254,575,1379,0,6,2.24,1.0528,4
631,575,1379,0,6,2.34,1.17,3
1473,575,1379,0,6,4.72,1.8408,2
504,575,1379,0,6,3.68,1.288,2
1440,575,1379,0,6,11.24,4.1588,4
604,575,1379,0,6,2.5,1,2
1140,575,1379,0,6,7.68,3.7632,3
71,575,7481,0,6,8.28,3.8916,3
1180,575,7481,0,6,11.7,4.563,3
1384,575,7481,0,6,10.28,4.4204,4
42,575,7481,0,6,11.28,4.7376,4
537,575,7481,0,6,7.95,3.816,3
1340,575,7481,0,6,7.71,2.6214,3
1317,575,7481,0,6,9.04,4.2488,4
700,575,5990,0,6,8.04,2.5728,3
1249,575,5990,0,6,5.92,1.8944,4
1160,575,5990,0,6,8.28,3.1464,3
284,575,5990,0,6,3.96,1.188,4
521,575,6235,0,6,14.52,5.808,4
1470,575,6235,0,6,7.23,2.8197,3
1326,575,6235,0,6,6.84,3.078,4
1343,575,6235,0,6,8.61,2.6691,3
234,575,6136,0,6,8.1,4.05,3
1503,575,6136,0,6,11.76,4.9392,4
1226,575,6136,0,6,11.84,4.0256,4
84,575,6136,0,6,14.05,4.777,5
394,575,6136,0,6,12.52,4.8828,4
1436,575,6136,0,6,3.68,1.6928,4
785,575,2101,0,6,6.84,2.5992,3
1067,575,2101,0,6,5.22,1.6182,3
1363,575,2101,0,6,5.32,1.9152,2
1207,575,2101,0,6,5.67,2.3814,3
231,575,5095,0,6,7.95,2.6235,3
341,575,5095,0,6,5.54,2.1606,2
425,575,5095,0,6,2.56,0.7936,2
175,575,5095,0,6,15.4,6.776,4
924,575,5095,0,6,10.8,5.292,4
1380,575,5095,0,6,10.86,3.9096,3
782,575,7206,0,6,9.36,3.0888,4
1464,575,7206,0,6,11.84,5.4464,4
561,575,7206,0,6,2.31,1.0395,3
1298,575,7206,0,6,5.36,1.6616,4
948,575,424,0,6,5.92,2.96,2
965,575,424,0,6,4.59,1.9278,3
915,575,424,0,6,8.61,3.0135,3
1065,575,424,0,6,5.64,2.256,3
848,575,5208,0,6,4.52,1.9888,2
1264,575,5208,0,6,7.05,2.115,3
1160,575,5208,0,6,5.52,2.6496,2
645,575,5208,0,6,13.28,6.2416,4
1151,575,5735,0,6,1.86,0.6324,3
1507,575,1416,0,6,7.36,2.576,4
1551,575,1416,0,6,3.48,1.5312,3
276,575,1416,0,6,15.44,6.176,4
985,575,1416,0,6,2.88,1.2096,4
829,575,1416,0,6,10.85,4.8825,5
153,575,1416,0,6,8.16,2.856,3
975,575,4819,0,6,15.04,6.1664,4
32,575,4819,0,6,5.72,1.716,2
1301,575,4819,0,6,2.82,1.2972,3
1025,575,4819,0,6,5.8,2.494,4
1441,575,4819,0,6,3.93,1.2183,3
193,575,4819,0,6,7.36,2.944,2
1321,575,4842,0,6,7.47,3.2121,3
1364,575,4842,0,6,3.2,1.024,2
89,575,4842,0,6,6.36,2.6712,4
798,575,4842,0,6,5.42,2.0596,2
328,575,6500,0,6,5.04,1.6128,4
811,575,6500,0,6,11.88,5.7024,4
921,575,6500,0,6,5.4,1.62,4
1004,575,6500,0,6,8.61,2.8413,3
549,575,7181,0,6,5.04,1.9152,3
977,575,7181,0,6,3.04,1.216,4
389,575,8816,0,6,7.16,2.4344,4
1044,575,8816,0,6,5.08,1.6256,4
222,575,8816,0,6,15.8,6.32,4
399,575,8816,0,6,2.61,1.305,3
282,575,8816,0,6,3.72,1.674,4
632,575,8816,0,6,3.32,1.3944,4
1511,575,551,0,6,4.8,1.728,4
36,575,551,0,6,5.4,2.052,3
1345,575,551,0,6,11.04,4.5264,3
536,575,551,0,6,3.64,1.092,2
991,575,551,0,6,13,5.98,4
769,575,551,0,6,1.77,0.8496,3
979,575,3292,0,6,7.56,3.024,2
76,575,3292,0,6,5.07,1.8252,3
826,548,764,0,6,3.66,1.6836,2
150,548,764,0,6,13.8,4.278,4
206,548,764,0,6,8.44,3.1228,4
1182,548,764,0,6,5.6,2.744,4
227,548,764,0,6,5.94,2.5542,3
1315,548,5308,0,6,7.12,2.4208,4
1385,548,5308,0,6,7.2,2.952,3
453,548,3322,0,6,5.84,2.336,2
830,548,3322,0,6,7.35,2.352,3
1545,548,3844,0,6,4.58,1.9236,2
669,548,3844,0,6,3.6,1.332,2
181,548,3844,0,6,2.79,1.0881,3
403,548,7294,0,6,4.65,1.488,3
979,548,7294,0,6,7.56,3.6288,2
736,548,2795,0,6,4.26,1.4058,2
1539,548,2795,0,6,7.16,3.0072,2
4,548,7477,0,6,7.28,2.912,2
619,548,7477,0,6,6.75,3.24,3
1420,548,6195,0,6,3.46,1.1764,2
704,548,6195,0,6,3.26,1.4996,2
1293,548,6195,0,6,5.76,2.592,4
671,548,6195,0,6,5.86,2.5784,2
1393,548,6195,0,6,5.55,1.665,3
804,548,179,0,6,4.42,1.8122,2
993,548,179,0,6,7.9,3.713,2
11,548,179,0,6,7.02,2.7378,2
255,548,179,0,6,1.92,0.7296,3
1496,548,179,0,6,9.88,3.7544,4
887,548,179,0,6,5.4,2.376,3
843,548,527,0,6,8.82,2.9106,3
461,548,527,0,6,5.44,2.5568,2
51,548,527,0,6,4.41,2.0286,3
866,548,527,0,6,10.38,3.3216,3
535,548,4664,0,6,5.68,2.0448,2
631,548,4664,0,6,3.12,1.092,4
601,548,8651,0,6,6.39,3.0033,3
1450,548,8070,0,6,11.08,5.3184,4
1001,548,8070,0,6,7.56,2.7972,3
791,548,8070,0,6,8.6,2.838,4
1007,548,8070,0,6,6.81,2.3835,3
358,548,8070,0,6,15,5.7,4
747,548,8070,0,6,3.66,1.7568,2
256,548,9476,0,6,7.95,3.4185,3
379,548,9476,0,6,11.55,5.313,3
1155,548,9476,0,6,5.64,2.3688,3
385,548,9476,0,6,6.24,2.3712,4
1394,548,705,0,6,10.12,4.554,4
812,548,705,0,6,10.02,4.1082,3
1415,548,705,0,6,7.6,3.268,2
19,548,705,0,6,15.95,5.104,5
262,548,705,0,6,4.02,1.6884,3
1504,548,705,0,6,4.77,2.0988,3
862,548,1484,0,6,8.19,3.6855,3
1265,548,1484,0,6,2.16,0.8856,3
468,548,1484,0,6,6.96,3.132,4
473,548,1484,0,6,2.19,0.7446,3
1288,548,1484,0,6,4.14,2.0286,3
1544,548,1484,0,6,2.92,1.314,2
426,548,5978,0,6,1.8,0.666,3
1402,548,5978,0,6,12.95,6.0865,5
1212,548,9355,0,6,2.12,0.954,4
1429,548,9355,0,6,7.2,2.664,3
366,548,9355,0,6,7.08,3.4692,3
1169,548,9355,0,6,5.96,2.9204,2
1146,548,9355,0,6,10.28,3.4952,4
237,548,4006,0,6,10.72,4.824,4
826,548,4006,0,6,5.49,1.8666,3
204,548,4006,0,6,6.4,2.88,4
925,548,4006,0,6,1.52,0.608,2
1462,548,4006,0,6,2.19,0.8103,3
623,548,2800,0,6,3.6,1.26,2
1199,548,2800,0,6,5.12,2.4576,2
1443,548,2800,0,6,6.51,3.0597,3
440,548,7708,0,6,2.01,0.7839,3
190,548,7708,0,6,11.22,4.1514,3
417,558,6694,0,6,13.6,5.44,5
1057,558,1247,0,6,4.29,1.287,3
1486,558,1247,0,6,5.34,1.7622,3
930,558,1247,0,6,4.44,1.8648,3
1452,558,1247,0,6,11.56,3.6992,4
1090,558,3744,0,6,4.3,1.935,2
1386,558,3744,0,6,3.28,1.148,2
1230,558,3744,0,6,1.54,0.4774,2
554,558,3744,0,6,9.42,4.4274,3
364,558,5095,0,6,8.8,4.048,4
448,558,5095,0,6,3.08,1.2936,2
794,558,7195,0,6,2.4,1.128,2
1104,558,7195,0,6,9.8,3.626,4
62,558,6136,0,6,7.64,3.1324,2
185,558,6136,0,6,2.28,1.0716,4
961,558,6136,0,6,5.24,1.7292,4
1081,558,9357,0,6,8.73,4.1904,3
1364,558,9357,0,6,6.4,2.752,4
515,558,9357,0,6,3.82,1.528,2
359,558,9357,0,6,2.64,1.1088,2
1241,558,9357,0,6,11.92,3.6952,4
1297,558,9357,0,6,4.98,2.0418,3
715,558,9357,0,6,6.2,2.604,4
764,558,2385,0,6,11.43,5.0292,3
1168,558,2385,0,6,11.46,4.584,3
371,558,2385,0,6,2.64,1.1352,4
375,558,2385,0,6,9.16,2.8396,4
1191,558,2385,0,6,6.3,2.961,3
1447,558,2385,0,6,5.92,2.5456,2
232,558,3285,0,6,10.52,4.8392,4
528,558,3285,0,6,1.92,0.6912,2
339,558,5298,0,6,2.8,1.12,2
555,558,5298,0,6,5.76,2.4768,2
1204,558,8969,0,6,6.48,2.3976,3
661,558,8969,0,6,7.02,3.2292,3
318,558,8969,0,6,9.88,4.0508,4
934,558,8969,0,6,3.3,1.254,3
644,558,8969,0,6,2.61,1.044,3
368,558,8969,0,6,4.56,2.2344,4
671,558,661,0,6,8.79,3.6039,3
701,558,661,0,6,2.25,0.9675,3
472,558,1532,0,6,3.28,1.4104,4
155,558,1532,0,6,7.62,2.9718,2
448,558,9477,0,6,4.62,1.5708,3
931,558,9477,0,6,7.6,3.8,4
1041,558,9477,0,6,2.84,0.9088,4
1124,558,9477,0,6,2.43,0.8505,3
669,558,8782,0,6,5.4,2.16,3
1097,558,8782,0,6,8.6,3.612,4
508,558,907,0,6,11.37,3.9795,3
1164,558,907,0,6,6.84,2.1888,4
342,558,907,0,6,4.5,1.8,3
519,558,907,0,6,11.46,5.73,3
402,558,907,0,6,3.39,1.5594,3
752,558,907,0,6,2.55,1.122,3
73,558,5484,0,6,6.99,3.3552,3
156,558,5484,0,6,1.1,0.517,2
1465,558,5484,0,6,11.16,3.6828,4
656,558,5484,0,6,11.55,5.1975,3
1111,558,5484,0,6,3.12,1.1544,4
888,558,5484,0,6,2.64,0.9504,3
412,558,5484,0,6,4.14,1.7388,3
928,558,7352,0,6,6.6,1.98,4
1438,558,7352,0,6,5.48,1.8084,4
323,558,7352,0,6,14,5.88,4
599,558,6086,0,6,4.64,2.088,2
549,558,6086,0,6,5.04,1.8648,3
699,558,6086,0,6,4.26,1.3206,3
459,558,2182,0,6,1.92,0.768,3
530,558,2182,0,6,15.04,6.6176,4
1146,558,2182,0,6,7.71,3.0069,3
443,558,2182,0,6,3.99,1.3965,3
580,558,2182,0,6,7.23,2.7474,3
1108,558,9269,0,6,6.56,2.952,4
1285,558,9269,0,6,3.74,1.7578,2
1169,558,9269,0,6,11.92,3.576,4
1518,558,9269,0,6,14.08,5.632,4
390,573,3100,0,6,11.22,3.4782,3
1499,573,3100,0,6,2.78,0.9452,2
151,573,763,0,6,5.82,1.8624,2
1072,573,763,0,6,5.85,2.0475,3
1010,573,763,0,6,10.6,4.664,4
467,573,763,0,6,11.43,4.4577,3
756,573,5293,0,6,5.36,2.4656,2
400,573,5293,0,6,5.72,2.574,4
323,573,5293,0,6,10.5,4.725,3
627,573,10102,0,6,6.8,2.72,4
57,573,10102,0,6,2.44,0.9028,4
939,573,10102,0,6,2.1,0.819,3
1409,573,10102,0,6,1.59,0.6678,3
827,573,10102,0,6,2.85,0.8835,3
1016,573,10102,0,6,3.51,1.6497,3
34,573,10102,0,6,5.07,2.4843,3
581,573,7753,0,6,8.52,3.0672,3
171,573,7753,0,6,14.75,6.195,5
986,573,7753,0,6,17.5,5.95,5
98,573,7753,0,6,3.66,1.2078,2
474,573,7753,0,6,14.08,4.5056,4
803,573,5285,0,6,10.53,4.0014,3
647,573,5285,0,6,8.22,3.8634,3
1529,573,5285,0,6,13.08,5.6244,4
1259,573,5947,0,6,4.28,1.712,2
90,573,5947,0,6,3.08,1.5092,4
527,573,557,0,6,9.52,3.332,4
1143,573,557,0,6,7.04,2.816,4
440,573,557,0,6,2.68,0.8576,4
384,573,5144,0,6,1.08,0.4752,2
1159,573,5144,0,6,11.34,5.5566,3
1515,573,10165,0,6,2.2,1.034,2
467,573,10165,0,6,15.24,4.572,4
910,573,10165,0,6,7.36,3.312,4
1552,573,10165,0,6,10.8,3.78,4
1182,573,10165,0,6,4.2,1.554,3
1250,573,2688,0,6,6.48,2.8512,3
1333,573,2688,0,6,3.72,1.116,4
1084,573,2688,0,6,5.48,2.0276,4
275,573,2688,0,6,9.81,3.5316,3
730,573,2688,0,6,5.16,1.8576,3
980,573,7753,0,6,5.16,1.7544,3
1317,573,7753,0,6,6.78,2.2374,3
1500,573,682,0,6,4.82,2.3136,2
171,573,682,0,6,8.85,3.2745,3
214,573,682,0,6,11.28,5.3016,4
497,573,682,0,6,7.48,3.5904,4
1207,573,682,0,6,7.56,2.3436,4
1260,573,5072,0,6,2.01,0.6633,3
451,573,5072,0,6,7.12,3.204,4
1320,573,5072,0,6,5.32,2.3408,2
684,573,5072,0,6,2.04,0.8772,3
621,573,5072,0,6,2.78,1.3622,2
78,573,5072,0,6,4.38,1.7958,2
1293,573,5072,0,6,4.32,1.728,3
118,573,4486,0,6,5.92,1.9536,4
1021,573,3389,0,6,4.88,1.8056,4
438,573,3389,0,6,3.86,1.3896,2
628,573,3389,0,6,4.2,1.764,3
251,573,2647,0,6,7.32,2.4156,3
361,573,2647,0,6,3.39,1.3221,3
445,573,2647,0,6,10.38,3.3216,3
195,573,2647,0,6,7.08,2.1948,4
944,573,2647,0,6,2.64,0.8184,3
255,573,2647,0,6,1.92,0.7104,3
802,573,8863,0,6,8.97,2.9601,3
1484,573,8863,0,6,2.64,0.8448,4
581,573,8863,0,6,8.52,2.6412,3
1318,573,8863,0,6,2.79,0.8649,3
968,573,2509,0,6,2.56,1.28,2
985,573,2509,0,6,2.16,0.9072,3
935,573,2509,0,6,11.2,4.032,4
1085,573,2509,0,6,6.72,2.688,3
868,573,6849,0,6,10.74,3.759,3
1284,573,6849,0,6,7.29,3.4263,3
36,573,6849,0,6,7.2,2.88,4
1543,573,6849,0,6,4.96,1.9344,2
395,573,7856,0,6,8.88,3.9072,4
1131,573,7856,0,6,7.2,3.096,3
894,573,7856,0,6,2.28,1.0944,4
777,573,7856,0,6,14.88,5.952,4
1127,573,7856,0,6,7.86,2.5938,3
78,573,7856,0,6,8.76,2.8032,4
812,606,172,518,6,10.02,4.509,3
1525,606,172,518,6,11.79,5.6592,3
822,606,172,518,6,5.58,2.4552,3
959,606,172,518,6,4.5,1.8,3
1475,606,1899,518,6,10.68,4.3788,3
972,606,1899,518,6,8.92,3.0328,4
96,606,1899,518,6,6.33,2.0889,3
1165,606,1899,518,6,11.28,4.2864,4
1488,606,1899,518,6,9.36,4.212,4
805,606,1683,518,6,5.76,1.9584,2
1009,606,1683,518,6,8.91,4.0095,3
1225,606,1683,518,6,5.16,1.9608,3
163,606,1683,518,6,7.14,2.6418,3
965,606,1683,518,6,3.06,1.3158,2
263,606,1683,518,6,11.4,5.586,3
579,606,5802,518,6,1.66,0.5644,2
1467,606,5441,518,6,7.76,3.0264,2
978,606,5441,518,6,6.4,2.56,4
1301,606,5441,518,6,2.82,1.2126,3
1478,606,5441,518,6,5.32,1.7024,2
968,606,709,518,6,3.84,1.3056,3
918,606,709,518,6,11.88,4.8708,4
1068,606,709,518,6,6.33,3.0384,3
619,606,709,518,6,9,4.14,4
409,606,709,518,6,11.73,5.2785,3
356,606,5754,518,6,7.08,2.6904,3
1171,606,5754,518,6,12.72,5.5968,4
283,606,5754,518,6,10.92,3.9312,4
659,606,5754,518,6,6.42,2.247,2
1282,606,1539,518,6,10.32,3.9216,3
366,606,1539,518,6,7.08,2.6904,3
410,606,1539,518,6,5.04,2.52,4
693,606,1539,518,6,5.97,2.5671,3
955,606,2141,518,6,11.49,4.2513,3
932,606,2141,518,6,4.77,2.2896,3
1415,606,2141,518,6,11.4,5.7,3
1335,606,4422,518,6,9.64,3.0848,4
180,606,4422,518,6,2.07,0.9729,3
1356,606,4422,518,6,4.8,2.352,3
946,606,4422,518,6,8.55,2.736,3
569,606,1085,518,6,9.48,2.844,3
919,606,1085,518,6,4.62,1.5246,3
1429,606,1085,518,6,9.6,4.032,4
314,606,1085,518,6,3.7,1.369,2
31,606,6424,518,6,4.65,2.0925,3
247,606,6424,518,6,7.12,2.492,4
1156,606,6424,518,6,5.46,2.0202,3
1545,606,6424,518,6,9.16,3.664,4
1522,606,6424,518,6,5.7,2.451,5
447,606,6424,518,6,14.4,5.616,5
1153,606,3981,518,6,1.56,0.5772,3
384,606,3981,518,6,1.62,0.7452,3
461,606,6576,518,6,10.88,4.6784,4
904,606,6576,518,6,6,1.98,4
1133,606,6576,518,6,3.08,0.9856,2
1176,606,6576,518,6,5.13,1.9494,3
1459,606,6576,518,6,4.29,1.3299,3
610,606,6576,518,6,6.81,3.3369,3
454,606,6576,518,6,2.79,1.3671,3
1528,606,9670,518,6,4.88,2.2936,2
386,606,9670,518,6,6.69,3.0774,3
490,606,8248,518,6,4.95,1.7325,3
1212,606,8248,518,6,2.12,0.9328,4
191,606,8248,518,6,11.48,3.9032,4
553,606,8248,518,6,7.64,2.674,4
197,606,8248,518,6,11.64,4.4232,4
74,606,8851,518,6,3.14,1.0676,2
1316,606,8851,518,6,1.42,0.5254,2
804,606,8851,518,6,4.42,2.0332,2
660,606,8851,518,6,11.2,4.592,4
677,606,8851,518,6,11.84,4.3808,4
627,606,8851,518,6,5.1,2.04,3
783,606,2523,518,6,9.88,3.8532,4
1453,606,2523,518,6,12.44,3.8564,4
271,606,2523,518,6,7.11,2.133,3
700,606,2523,518,6,8.04,4.02,3
144,606,2523,518,6,1.02,0.3672,2
666,606,2523,518,6,2.67,1.2816,3
244,606,2523,518,6,8.1,3.321,3
1120,606,6053,518,6,5.13,2.3598,3
1270,606,6053,518,6,8.07,3.1473,3
820,606,6053,518,6,2.1,0.924,3
610,606,6053,518,6,9.08,2.724,4
827,606,6053,518,6,3.8,1.596,4
178,606,6053,518,6,3.99,1.4364,3
1257,606,816,518,6,9.7,3.007,5
834,606,816,518,6,8.88,3.2856,3
957,606,816,518,6,5.94,2.5542,2
175,606,816,518,6,15.4,5.544,4
358,606,9855,518,6,11.25,3.6,3
414,606,9855,518,6,5.54,2.3822,2
1390,606,9855,518,6,5.73,2.5785,3
435,606,9855,518,6,5.66,1.8678,2
597,606,9855,518,6,11.2,4.928,4
132,606,7012,518,6,3.84,1.4592,2
382,606,4582,518,6,4.86,2.43,3
1144,606,4582,518,6,2.55,0.816,3
1148,606,4582,518,6,8.07,2.8245,3
405,606,4582,518,6,11.07,4.8708,3
661,606,4582,518,6,4.68,1.872,2
1037,606,4582,518,6,1.16,0.4872,2
322,606,4582,518,6,5.96,2.682,2
505,606,6470,518,6,3.34,1.4028,2
361,606,6470,518,6,2.26,0.7684,2
378,606,6470,518,6,3.33,1.0989,3
328,606,6470,518,6,3.78,1.2474,3
478,606,6470,518,6,11.64,5.82,4
1340,606,5322,518,6,5.14,2.1074,2
957,606,5322,518,6,8.91,4.1877,3
961,606,5322,518,6,2.62,1.0218,2
218,606,5322,518,6,6.88,2.5456,2
474,606,5322,518,6,14.08,5.2096,4
851,606,5322,518,6,7.53,3.2379,3
235,606,9405,518,6,7.1,2.272,2
424,606,9405,518,6,4.35,1.9575,3
1000,606,9405,518,6,5.38,2.3672,2
1244,606,9405,518,6,2.42,1.21,2
1265,595,4368,0,6,2.16,0.8208,3
788,595,4368,0,6,2.2,0.814,4
1331,595,3076,0,6,5.48,2.6852,2
589,595,3076,0,6,5.3,2.226,2
333,595,6141,0,6,3.96,1.9404,3
882,595,6141,0,6,4.98,1.9422,2
793,595,6141,0,6,8.55,2.9925,3
922,595,3513,0,6,7.77,2.331,3
1484,595,3513,0,6,1.32,0.462,2
529,595,3513,0,6,8.76,3.5916,4
152,595,6716,0,6,5.78,1.8496,2
263,595,6716,0,6,7.6,2.888,2
346,595,6716,0,6,6.36,3.18,3
96,595,6716,0,6,6.33,2.7219,3
845,595,6716,0,6,4.26,2.0448,3
1301,595,6716,0,6,2.82,0.9588,3
606,595,8159,0,6,10.6,3.286,4
1288,595,8159,0,6,5.52,2.4288,4
385,595,8159,0,6,4.68,2.0124,3
1122,595,8159,0,6,2.96,1.48,4
869,595,1389,0,6,4.24,1.5688,2
886,595,1389,0,6,6.22,2.488,2
836,595,1389,0,6,3.54,1.6992,3
1192,595,8190,0,6,2.94,1.1172,3
1082,595,4279,0,6,5.73,2.8077,3
566,595,4279,0,6,3.56,1.6732,2
969,595,4279,0,6,5.28,2.4288,3
173,595,4279,0,6,5.72,2.6884,4
177,595,4279,0,6,4.98,1.8924,3
992,595,4279,0,6,7.16,2.2196,4
1535,595,8658,0,6,5.84,2.628,2
130,595,8658,0,6,8.92,4.014,4
1106,595,8658,0,6,6.08,1.8848,4
1295,595,8658,0,6,7.4,3.182,4
53,595,2241,0,6,14.44,6.6424,4
923,595,2241,0,6,5.76,2.592,4
286,595,2241,0,6,4.26,1.278,3
224,595,2241,0,6,5.19,1.9203,3
1166,595,10214,0,6,8.84,4.2432,4
1528,595,10214,0,6,4.88,1.7568,2
1172,595,10214,0,6,8.31,3.8226,3
690,595,897,0,6,2.88,0.9504,2
1399,595,897,0,6,5.34,1.7088,3
829,595,897,0,6,4.34,1.3888,2
1309,595,2293,0,6,10.38,3.9444,3
660,595,2293,0,6,8.4,2.772,3
1463,595,2293,0,6,3.96,1.98,2
1026,595,2293,0,6,4.26,1.3632,2
1509,595,2293,0,6,8.94,3.6654,3
1120,595,5942,0,6,6.84,2.5308,4
1502,595,2530,0,6,8.43,2.6976,3
980,595,717,0,6,5.16,2.4768,3
1330,595,717,0,6,3.99,1.6359,3
1426,595,717,0,6,14.96,5.0864,4
311,595,717,0,6,4.3,1.677,2
953,595,717,0,6,10.96,3.9456,4
1322,595,4392,0,6,9.6,3.168,3
1432,595,4392,0,6,5.4,2.484,3
1516,595,4392,0,6,6.72,3.024,2
1266,595,4392,0,6,3.54,1.062,3
1489,595,5144,0,6,5.19,2.3355,3
933,595,5144,0,6,13.52,4.4616,4
1455,595,5144,0,6,10.12,3.6432,4
1239,595,2681,0,6,9.12,3.3744,4
124,595,2681,0,6,2.42,0.968,2
767,595,2681,0,6,4.35,1.5225,3
396,595,2681,0,6,6.48,2.916,2
966,595,3981,0,6,7.47,2.6145,3
1047,595,682,0,6,9.69,3.2946,3
1502,595,682,0,6,5.62,2.248,2
581,595,6793,0,6,11.36,5.2256,4
1342,595,6793,0,6,11.19,5.1474,3
194,595,1023,0,6,10.08,4.4352,3
531,595,1023,0,6,1.8,0.702,3
348,595,1023,0,6,4.92,1.722,4
897,595,1023,0,6,2.16,0.8208,4
394,595,1023,0,6,9.39,4.4133,3
577,595,8142,0,6,5.24,2.358,2
527,595,8142,0,6,7.14,2.6418,3
677,595,8142,0,6,8.88,3.1968,3
754,595,9279,0,6,5.14,1.799,2
507,595,9279,0,6,10.12,3.3396,4
1123,595,9279,0,6,5.88,1.9404,3
834,595,9279,0,6,11.84,4.6176,4
557,595,9279,0,6,5.44,1.6864,4
973,595,9279,0,6,4.02,1.206,3
308,590,4680,0,6,6.54,3.1392,3
950,590,4680,0,6,10.41,4.164,3
1418,590,2710,0,6,3.22,1.288,2
808,590,2710,0,6,2.78,1.2788,2
538,590,4280,0,6,1.86,0.8556,2
987,590,329,0,6,5.18,1.813,2
858,590,329,0,6,8.88,3.0192,4
515,590,329,0,6,3.82,1.2606,2
1131,590,329,0,6,9.6,3.744,4
841,590,329,0,6,7.4,2.294,4
565,590,329,0,6,2.7,0.81,3
981,590,329,0,6,3.81,1.905,3
604,590,2977,0,6,3.75,1.8,3
448,590,2977,0,6,4.62,1.8942,3
1221,590,6975,0,6,4.47,2.0562,3
1371,590,6975,0,6,7.41,2.8899,3
922,590,6975,0,6,7.77,3.4188,3
712,590,6975,0,6,15.48,4.644,4
928,590,6975,0,6,6.6,2.772,4
279,590,6975,0,6,8.46,3.0456,3
1261,590,1274,0,6,3,0.93,5
839,590,1274,0,6,1.98,0.7326,3
962,590,1274,0,6,3.74,1.6082,2
179,590,1274,0,6,8.25,2.97,3
362,590,10205,0,6,11.91,4.0494,3
419,590,10205,0,6,7.14,3.1416,2
1394,590,10205,0,6,10.12,4.6552,4
439,590,10205,0,6,7,2.45,2
602,590,10205,0,6,8.56,3.7664,4
137,590,7363,0,6,7.4,2.812,2
387,590,5307,0,6,7.23,3.615,3
1148,590,5307,0,6,8.07,2.5824,3
1152,590,5307,0,6,7.89,2.7615,3
410,590,5307,0,6,3.78,1.6632,3
666,590,5307,0,6,1.78,0.712,2
1042,590,5307,0,6,2.3,0.966,2
326,590,5307,0,6,4.94,2.223,2
509,590,6927,0,6,7.6,3.8,4
970,590,6927,0,6,9.33,3.9186,3
987,590,6927,0,6,10.36,4.2476,4
937,590,6927,0,6,10.83,4.4403,3
1087,590,6927,0,6,6.64,3.1208,4
1070,590,5054,0,6,10.53,5.0544,3
688,590,5054,0,6,9.48,4.1712,4
692,590,5054,0,6,6.2,2.914,4
1507,590,5054,0,6,5.52,1.9872,3
205,590,5054,0,6,8.13,3.6585,3
615,590,2900,0,6,2.7,0.837,2
1421,590,2900,0,6,11.36,4.544,4
19,590,8096,0,6,9.57,4.1151,3
1388,590,4674,0,6,7,2.59,4
951,590,4674,0,6,7.72,2.5476,4
1434,590,4674,0,6,2.79,1.3671,3
113,590,6717,0,6,6.87,3.0915,3
102,590,6717,0,6,7.35,3.3075,3
1278,590,6717,0,6,5.64,1.7484,2
426,590,6090,0,6,2.4,1.128,4
1108,590,6090,0,6,4.92,2.1156,3
206,590,6090,0,6,6.33,2.532,3
842,590,5014,0,6,9.6,3.648,3
1418,590,5014,0,6,3.22,1.0626,2
1175,590,6261,0,6,6.92,2.6296,4
6,590,6261,0,6,3.45,1.656,3
443,590,10153,0,6,3.99,1.8354,3
1059,590,10153,0,6,4.56,2.2344,2
1348,590,9622,0,6,4.94,1.7784,2
632,590,9622,0,6,2.49,0.9711,3
77,590,9622,0,6,14,6.72,5
599,590,9622,0,6,6.96,3.132,3
177,590,9622,0,6,4.98,2.3406,3
299,590,9622,0,6,6.72,2.016,4
912,590,1525,0,6,5.26,1.9462,2
1183,590,1525,0,6,6.16,2.6488,4
1199,590,1525,0,6,5.12,2.5088,2
1149,590,1525,0,6,2.64,1.1088,3
1299,590,1525,0,6,11.04,4.5264,4
436,590,1525,0,6,3.06,1.4382,2
640,590,1525,0,6,7.77,2.5641,3
889,590,9568,0,6,6.44,1.9964,4
107,590,9568,0,6,5.43,1.6833,3
463,590,5913,0,6,5,1.6,4
287,590,980,0,6,6.24,1.9344,4
1169,590,980,0,6,5.96,2.2648,2
1225,590,980,0,6,3.44,1.2384,2
409,590,3370,0,6,11.73,5.6304,3
386,590,3370,0,6,4.46,1.9178,2
869,590,3370,0,6,6.36,2.862,3
565,590,3370,0,6,1.8,0.612,2
649,590,3370,0,6,7.65,3.2895,3
457,604,115,0,6,6.78,3.2544,3
994,604,115,0,6,1.58,0.5846,2
1356,604,115,0,6,4.8,1.584,3
1000,604,115,0,6,8.07,4.035,3
923,604,115,0,6,4.32,1.6416,3
740,604,115,0,6,5.91,2.8368,3
1483,604,2193,0,6,10.65,5.112,5
